ra,dec
160.66887840790056,-59.4567389934206
160.7655120275354,-59.447916310335906
160.78043326023675,-59.434343616250764
160.7143201737558,-59.44089442963437
160.7295619004006,-59.43699499885404
160.71543384386032,-59.42780398693825
160.72664552377128,-59.40831192651461
160.73090006419073,-59.41000754671535
160.70897908592553,-59.42530651729438
160.70730903821521,-59.4026039541037
160.36882650284574,-59.47199121509995
160.33660605904132,-59.46078997025935
160.35114073011206,-59.43027996573266
160.3414649186146,-59.42052219136264
160.30114078895411,-59.43756217763189
160.31026868259846,-59.44227181049452
160.5439091039543,-59.55704749851578
160.56504882843626,-59.547647870222626
160.29046798640766,-59.426942573241526
160.5764277761682,-59.53952557217125
160.30778033229424,-59.424706973856686
160.59795377551825,-59.533263180442106
160.2989274491601,-59.42069832035953
160.56215610429967,-59.525242294919025
160.29000057514602,-59.39620958934194
160.37302142739713,-59.42959944567026
160.52562797360503,-59.550603524185895
160.39734798228403,-59.420045726980334
160.52311162177446,-59.55740512562654
160.5302026753515,-59.54574675220772
160.40269387426636,-59.39365900060126
160.48042333322078,-59.52904347801207
160.52594226416753,-59.53022734587816
160.52711010709982,-59.52948598703887
160.3762473430085,-59.37834567628209
160.32300130993406,-59.399152403704726
160.50461106148492,-59.504942767240024
160.299404138702,-59.37545589751875
160.2997743889291,-59.376331787196584
160.3579114027121,-59.38864354022823
160.54818725334246,-59.501565707895985
160.33022974825326,-59.36424968810069
160.3365288825124,-59.359660189169276
160.50794886692685,-59.48608679626153
160.5293289450528,-59.48070861585157
160.53084608950428,-59.45611110537137
160.48218526978428,-59.48436257860883
160.44728006681777,-59.47129776856805
160.4170693436768,-59.47087670652482
160.42571615154745,-59.468812029494856
160.51535303850235,-59.454214323716315
160.49578535267656,-59.44519616136776
160.5073977181463,-59.444645970226496
160.47172871052794,-59.4430342970186
160.4672757981338,-59.43260873329715
160.43679402473353,-59.46026135478836
160.43581093584132,-59.4596215829075
160.44740209020895,-59.459607284294506
160.3028569632891,-59.35064213766812
160.30454543605285,-59.35160583937869
160.35066688834272,-59.33797562843294
160.45639609709508,-59.43382920823881
160.44057684738794,-59.410871845660225
160.62895963098904,-59.47731639254286
160.59287123423485,-59.4148012029179
160.64104175450282,-59.44750842314087
160.6326083626367,-59.43571088110839
160.42237266609663,-59.37385064892653
160.40578824266447,-59.36664145846584
160.42208719255012,-59.35461257170439
160.66021926568484,-59.419753990420475
160.65664625465678,-59.40988650267074
160.63112822292732,-59.412409609708085
160.6292655577299,-59.406292490676954
160.3417883937276,-59.35540776340777
160.66761442183025,-59.39130231705521
160.65133939248526,-59.38326307939281
160.66443627078198,-59.387651276229555
160.35148556050734,-59.33570535065586
160.58975412297622,-59.38090030319832
160.58904150284582,-59.37734723056112
160.5751166463176,-59.37203738984227
160.34660597693593,-59.32222624019447
160.63397779515918,-59.378566150674914
160.5821114401102,-59.371753442790215
160.5906160809687,-59.372249412521334
160.60064170638992,-59.37374062432446
160.58130871077535,-59.35848737337116
160.50981831359002,-59.43159347770392
160.47148758824937,-59.40160294042655
160.4465265929931,-59.39295954762329
160.44326086489957,-59.36709390472867
160.44276707368007,-59.3625430926499
160.44982845082936,-59.37263442004821
160.55179336438468,-59.38514021461299
160.38879354241485,-59.3050837231268
160.55202884749124,-59.38924846465263
160.56114122720427,-59.38615354638648
160.38888252104167,-59.30484286675505
160.52850217321676,-59.36866968797592
160.4048240282511,-59.29562277981771
160.5423073778553,-59.349522338507576
160.40742347572183,-59.285239041349584
160.53421768706664,-59.330521864835646
160.53919407938454,-59.32988665839874
160.50046625076646,-59.34335771669113
160.4587892106948,-59.340283943997534
160.46501303332352,-59.34124598273767
160.48135075684658,-59.3469318008795
161.33085119922944,-59.66035772486726
160.52023693794692,-59.328724103548
160.53043921906897,-59.32288414047864
161.34634201209101,-59.66756077678487
161.31869893049424,-59.66573150062155
161.3368638462566,-59.67024029956158
161.34799322429024,-59.65387241439663
161.29378439096675,-59.64874215357212
161.3028626138992,-59.65176037147775
161.31635207921516,-59.637714145591254
161.33327597122218,-59.64196348887441
161.34212396366792,-59.62731452609761
161.36381897851984,-59.63171227664472
161.3310337056626,-59.63337451581634
161.282945319772,-59.65025882612681
161.2847568952548,-59.64648825397246
161.26850218492513,-59.624907074684764
161.260494308819,-59.600984912323185
161.2794786666093,-59.60297093020433
161.34839752093197,-59.6193366472518
161.34427598745586,-59.60457890428647
161.34003430970455,-59.5731702047357
161.28160594136224,-59.562495655001555
161.27606180942453,-59.56738855950461
161.33544236186256,-59.55922625417137
161.296094849761,-59.549571085084516
161.23980940268996,-59.61084694631779
161.19957048591965,-59.60364144215397
161.20423360521357,-59.61535171855454
161.236349950625,-59.58746006246042
161.23378275062606,-59.5862619218883
161.24027000367755,-59.58874237262189
161.25259765894364,-59.58394261947081
161.20979690072667,-59.579658507046034
161.2118699156429,-59.56559437867978
161.15180255113256,-59.58750547244294
161.1412971097582,-59.565292694344585
161.1421080102507,-59.57497856319434
161.15426498566848,-59.57569171396308
161.1936670950207,-59.57037074089802
161.18755218207215,-59.56517546750966
161.1617622767334,-59.56310778209339
161.16641089922118,-59.5642527216469
161.16173094260188,-59.56202495044452
161.16377929044282,-59.55888536540967
161.14751811340687,-59.56178529541042
161.15602994985082,-59.54872981822765
161.2413020437508,-59.57045357171247
161.21870762280662,-59.55640124570713
161.23546628007782,-59.55100601378859
161.2344077296408,-59.550964979933376
161.2477493032716,-59.54868809606677
161.26982384888692,-59.55552020904849
161.22906743961636,-59.53155192822821
161.24315832016867,-59.53506457626575
161.2386082439396,-59.51522858889938
161.192235940354,-59.55113334153028
161.2079311502823,-59.55724219359483
161.20349181650568,-59.54730159892393
161.19213111884702,-59.53961446545409
161.21374165751098,-59.538791864493824
161.18100626847894,-59.54523856215237
161.1624919599942,-59.52699686629554
161.37029670716927,-59.56399090876924
161.36032626060376,-59.56599492677166
161.3823475276595,-59.546613157471796
161.35062574476152,-59.54325418067332
161.30958253292255,-59.51638841409689
161.3503988795374,-59.5254035463194
161.34422208588327,-59.5061799869538
161.3150063487333,-59.50657482415163
161.31612504282717,-59.4989624921665
161.33015418785078,-59.497850252522056
161.43388550614696,-59.50979592374864
161.4500132792721,-59.48710169896592
161.36972116553054,-59.50101769836203
161.3706184231313,-59.48943897781504
161.38236436690508,-59.47944106362288
161.32872525536075,-59.48909510739785
161.32777294539844,-59.473493748800834
161.33203358502948,-59.466565209992325
161.35598074915777,-59.47540065161354
161.34202626001164,-59.450450378488824
161.27560970474835,-59.52306397187048
161.25895916255257,-59.49582382974841
161.24997506858293,-59.49077244013351
161.30699527866076,-59.49399333181294
161.26669806993633,-59.48433486543833
161.28613818691426,-59.47797605746965
161.28107196613414,-59.47916379255155
161.27510604267192,-59.47088149453976
161.26418720637412,-59.47433910075147
161.28580550583874,-59.48302634393888
161.18413034308332,-59.486662795192274
161.20026146407,-59.47357522228993
161.19692014970494,-59.470988581350454
161.23052120957718,-59.47088406798557
161.25349032553638,-59.46510432496673
161.20916998715856,-59.469555440377476
161.22073374759304,-59.4643834560361
161.2148735344864,-59.44969699141108
161.27583347632114,-59.467466237770324
161.29230048918717,-59.43389569057882
161.30119821556323,-59.43334867005839
161.25573653794223,-59.457769049479346
161.2426597461916,-59.44733396150092
161.265950230349,-59.44933546593098
161.2258837676558,-59.43625811749261
161.2251246401809,-59.42325852135922
161.25173521610603,-59.407264185444625
161.11833203258905,-59.57215666755073
161.1114479702094,-59.56413847297036
161.12266343152433,-59.56219974828376
161.13422701799973,-59.566514328837656
161.135379602261,-59.558108857375906
161.07785488897076,-59.55181654988506
161.10615346408744,-59.55261017122204
161.08279049716563,-59.54100779319573
161.1355913847817,-59.55096721506055
161.11856998503774,-59.539738595822634
161.12410724669505,-59.53846307981314
161.0642491627399,-59.5481761110806
161.07464826139181,-59.545544911343576
161.07941201693802,-59.53895105162575
161.03729767205212,-59.52565353805574
161.0810100222616,-59.519793293285
161.0800829426617,-59.50471304541905
161.08528106542835,-59.51309622099139
161.10253654746177,-59.51001895773081
161.12078558643572,-59.51514520387072
161.13048059367406,-59.51052419394847
161.15628899780836,-59.4980563358453
161.15701130312596,-59.49214921410962
161.13614851984934,-59.475913898899634
161.08605396689805,-59.50482965468798
161.08122959111927,-59.49583682118729
161.08534625492788,-59.48185166805301
161.08878250878874,-59.48129468685283
161.0623268871615,-59.48833313271337
161.10815240058133,-59.48318500763864
161.10483411562413,-59.47114989304106
161.12012213778277,-59.471311575352146
161.10748806143252,-59.46029488118347
161.11480513339026,-59.46086174260219
161.08533400454883,-59.47014044310603
161.08543114103963,-59.45117394881875
161.0821259834438,-59.44792572682206
161.00018830727316,-59.51230201199488
161.02236844367548,-59.512101038618425
160.98231595890252,-59.51848266378702
160.9746942674792,-59.51100140600518
160.9932398237091,-59.50261913634554
160.98598107573136,-59.50606508585498
161.03434637739184,-59.499842388633745
161.01013513949323,-59.49353931114622
161.0365803913817,-59.49436897417477
161.0369503740192,-59.48492690054675
160.9418471468316,-59.49271679067204
160.96372833858658,-59.48328272364337
160.96257424304525,-59.48461205703104
160.91269987319907,-59.48954177271968
160.95967771669896,-59.469235852679944
160.97447738084438,-59.47314338797627
160.9648052396293,-59.45343580778528
160.93272894769095,-59.46726394934711
160.9473733982853,-59.46567808177472
161.02596148467342,-59.47308981876815
161.0343116376433,-59.456393142726014
161.02081849060747,-59.469574130451925
161.02388426478208,-59.45222174211049
161.0254004015339,-59.460658503137324
161.05144562159953,-59.46036599789742
161.0574010391957,-59.45438868953612
161.0228237626856,-59.43726695104531
161.04384824817402,-59.42979855400932
160.97172264557298,-59.45016166190441
160.9807104477073,-59.44869862212104
160.96156799860088,-59.421689029273786
161.0024968357432,-59.43034185271787
161.00752752256386,-59.418765883387124
160.965898395032,-59.42238057488183
161.16611547357164,-59.478715313246695
161.1680101234575,-59.45546299446141
161.17329297225407,-59.45637952653734
161.17531229658323,-59.44318145185912
161.1972377744109,-59.44986112187914
161.206625621519,-59.4446388061266
161.14657915335843,-59.43652056921536
161.159822457277,-59.42435089799588
161.1302279255948,-59.45791359943916
161.11723211872595,-59.447681997380315
161.1234554781536,-59.446785269304904
161.12589645890384,-59.436920853695305
161.08678939502826,-59.44108212535535
161.0895051345682,-59.4456775120896
161.10926170663012,-59.43632226562455
161.08774941681938,-59.42215827548389
161.08939105490248,-59.41981884322302
161.1383734198328,-59.418972946599
161.13549495917695,-59.40953476149432
161.10089606784462,-59.41806174148766
161.10047532830694,-59.39834488290027
161.19638580065416,-59.413354788455706
161.20777280686096,-59.413031839894565
161.22015025553307,-59.41591044566956
161.17917320643733,-59.41779944932385
161.1936643236854,-59.40560610196155
161.209700663538,-59.40618128359682
161.22879914338824,-59.404105788620754
161.21941499659349,-59.398145563554266
161.23278631090315,-59.39880357893069
161.17634048905612,-59.384393242461535
161.18942952712118,-59.384558917808356
161.19657264486713,-59.382038469696006
161.20030837203225,-59.37816123670783
161.19828198682274,-59.37603454012415
161.14966367645604,-59.412205151930436
161.1590839450787,-59.41221814337508
161.1580945261423,-59.40915785136487
161.15139116934148,-59.40566591396925
161.14960071569786,-59.39322287258067
161.16943230063663,-59.37459695168275
161.16376599325622,-59.39860473502624
161.1462198946509,-59.39114764538029
161.1330161332615,-59.38047176442701
161.15687446680903,-59.38532237465198
161.16814551625697,-59.36333423739029
161.1723792254116,-59.375042521707094
161.15504109573016,-59.369594050128526
161.16853595222267,-59.37450594377329
161.1574230690998,-59.36793825932077
161.17548604942593,-59.37514987501474
161.17642096460057,-59.36748361660657
161.14633243439187,-59.35609522636874
161.14547519367542,-59.37244272737795
161.1311683743384,-59.366248404591744
161.14753011888723,-59.35734505970633
161.128136547444,-59.357231138530416
161.07456123234218,-59.42233037966442
161.05816543653313,-59.41523658718882
161.0689554538988,-59.41697826277341
161.00765311764977,-59.409501754645056
161.00648323707253,-59.392718240803696
160.98938773720985,-59.39469134994136
160.9977948113186,-59.37982620030196
160.98736500660462,-59.37832395588936
161.0831772810627,-59.36804284567353
161.0702955195235,-59.351213504742084
161.11953829171807,-59.36183433102672
161.11253375987567,-59.357577944764934
161.08965692621834,-59.35058857097055
161.06981950061817,-59.33598086043287
161.02143780823315,-59.35458189624439
161.01358866071826,-59.33047820694951
161.02228595846825,-59.33444516455526
161.05737836304093,-59.34347755173908
161.04886988303127,-59.334138783364594
161.06640282808866,-59.3399992871874
161.04790401976155,-59.31925419104862
161.03282859318057,-59.33263833383259
161.03063424692814,-59.31260089085989
161.4546858632129,-59.473499054366364
161.4635969020346,-59.46757909004785
161.4188469890695,-59.45677899247763
161.4470032023107,-59.43989197388168
161.38841705630648,-59.446845569435844
161.37423517979363,-59.44434347847868
161.37728069606177,-59.426031812072566
161.37592097666865,-59.421833600715715
161.45441874476816,-59.42832218972958
161.50059708492603,-59.399711494717124
161.44778130324832,-59.389956559833436
161.41632870098562,-59.40309836239686
161.4337774115203,-59.40781011154687
161.41810262170833,-59.387642690863586
161.41690859954454,-59.386915621467395
161.3774823805541,-59.394143535452
161.40607647709857,-59.38092875550365
161.4509766263523,-59.36782634483803
161.40764858909964,-59.371634738107005
161.4016637053484,-59.36357778096761
161.40169164406478,-59.34886448759612
161.33400873757157,-59.42880563362125
161.337811060462,-59.4296358611806
161.3258091414075,-59.423185542236105
161.3535577625499,-59.421540531160794
161.32523603942667,-59.40991111559027
161.32542733665574,-59.40770097652113
161.34025953917595,-59.39671868272026
161.3231502969649,-59.39373094051722
161.3199865888542,-59.387019815103336
161.27323363762008,-59.40613303687142
161.2781159831263,-59.403391374913234
161.29697332720008,-59.40877206399233
161.25690746403038,-59.39397767865987
161.28402400047733,-59.38251160592806
161.26112905574902,-59.36720065720574
161.25865523980204,-59.36925995523187
161.2640014488138,-59.36375616515139
161.34596200808969,-59.37209156825272
161.36567471396359,-59.35921406492168
161.3521492064482,-59.33722038668685
161.33061782203598,-59.332651163495925
161.29984019170521,-59.33273566674374
161.29944936358993,-59.33089915171589
161.33981567730203,-59.32313848981924
161.29333013256942,-59.31767859106266
161.5108654259104,-59.38266852187947
161.49766185307874,-59.37084896190865
161.50050405082806,-59.36953745059578
161.46633199609718,-59.3591473477954
161.52906223066566,-59.35504212907537
161.53082270905335,-59.34929593645438
161.49493524178538,-59.33467416263901
161.48426980777893,-59.32731506284887
161.49366623798983,-59.3283746057761
161.50190578863052,-59.33156386713224
161.40910996974063,-59.34352412120958
161.47447313788206,-59.326838470426594
161.42224718424268,-59.320886485960365
161.4379633910228,-59.32602020172624
161.51282468813525,-59.319451382658194
161.5311548103566,-59.31122496620687
161.55267546123196,-59.31797293902439
161.5521400068948,-59.31839410957759
161.50426660832076,-59.292102720224925
161.46959560313874,-59.31259767421946
161.48810073049768,-59.30168516201015
161.47351540637763,-59.27159132614776
161.3990132687671,-59.319562918538146
161.3758580058997,-59.315875829312226
161.40857157037811,-59.29015707840379
161.34670774897825,-59.291304500349
161.36895922538272,-59.271891513506006
161.35019981117088,-59.27496583160297
161.3351471408012,-59.285036460357034
161.4157904286979,-59.2855242815553
161.41064084777355,-59.27519897431867
161.4123511217275,-59.26895046825826
161.42618623518018,-59.266224222969996
161.44869020819485,-59.26707707635048
161.42367725773292,-59.25512505712387
161.45219198874915,-59.25007742525758
161.41836483650312,-59.26015297753555
161.41901466462386,-59.255464470233456
161.4107833920956,-59.2348601593284
161.35741242389045,-59.263889619831204
161.36480881082917,-59.243247335073896
161.35697342726598,-59.25939036754976
161.36709822884856,-59.253331725620626
161.33915132054656,-59.256676743126704
161.3388561995939,-59.24122817301801
161.39035416736388,-59.243157954031275
161.38605733474216,-59.23927013340185
161.380309255647,-59.24328818492681
161.34597000205002,-59.22759408785397
161.24448013974754,-59.37300504918337
161.23725769442686,-59.37021031803119
161.2472383994509,-59.37317873263458
161.2060206144723,-59.37198534931859
161.20243367955516,-59.370940202656406
161.19911489355064,-59.37476082592475
161.19279505751376,-59.36876525732364
161.20729274397132,-59.372527400228854
161.18984175394152,-59.364887349465306
161.19378907397726,-59.364952042636254
161.2388350975702,-59.34654441486901
161.20575057937262,-59.344640428878925
161.20718802284256,-59.34301608535521
161.22254338382155,-59.34472051408618
161.21131050494606,-59.33982045879213
161.1822514542928,-59.35479212118571
161.17819056408496,-59.36064781407586
161.17403905944965,-59.35915096690317
161.18659810146838,-59.36348700031002
161.16903513301583,-59.353819458879535
161.18525526515168,-59.35910392041231
161.18276254012136,-59.35697463069849
161.17809760396486,-59.36415103652114
161.174044328069,-59.34440022476565
161.17861832419766,-59.34584365860419
161.16862508662058,-59.34158959948807
161.1539854989654,-59.356182409225674
161.1525589696261,-59.35555762581305
161.1360359457203,-59.34402111340788
161.18017337694863,-59.33248787686587
161.1867002947706,-59.31902549101899
161.1991257755017,-59.318415053416224
161.15045835693857,-59.323082625218376
161.15324956555946,-59.316923420193035
161.17679037402738,-59.32627248633526
161.15417061877747,-59.32457903646383
161.158497830887,-59.32454522813515
161.16004341146956,-59.31367524954701
161.1701372999719,-59.315221351582366
161.16855537703697,-59.30630888804775
161.1757099444394,-59.30838556134836
161.27205449572602,-59.32635824692725
161.2256612194469,-59.31912305317467
161.26731897382808,-59.30637924165879
161.26492108281943,-59.30429993445615
161.2677741325979,-59.29530981423144
161.21162700136802,-59.30011636085364
161.1847650434376,-59.309103405569175
161.17632446750588,-59.29352444659561
161.17719563928298,-59.29156573892925
161.18858632737118,-59.28534843231883
161.22123409705648,-59.27345369427519
161.21335742618973,-59.27644902062924
161.18170800032536,-59.27336275659317
161.19463955594128,-59.27354887271347
161.18724950764974,-59.264207649767656
161.1212009358131,-59.33470298455816
161.12728537248395,-59.33663280350127
161.12141919388634,-59.320284223714154
161.09662410152583,-59.30350429663894
161.1000307863015,-59.30565259577763
161.13442533443754,-59.298120206012435
161.1511779620112,-59.295416374040784
161.08601676200047,-59.30631620398288
161.0328699543687,-59.29075291044747
161.07201472990243,-59.28759254220928
161.08059273125264,-59.284029816889564
161.08165573574374,-59.28298913157747
161.1497251299928,-59.27357470657644
161.1324728666879,-59.285191538727496
161.113048987648,-59.27332927996453
161.13945778929644,-59.27162400448205
161.13414255007413,-59.251516017232404
161.13500631133405,-59.25084094031545
161.12866395781887,-59.246117174478464
161.08352947454,-59.24457833701427
161.08957889572068,-59.22260173591048
161.28257135530905,-59.29163430205314
161.29055479545258,-59.27728778244549
161.29260854872712,-59.2544503782752
161.3082331746544,-59.25583987014903
161.20582652577065,-59.24200484701352
161.20309068547346,-59.23216712577875
161.2488446836027,-59.2399855726055
161.22834261724722,-59.2163443505188
161.30658826478643,-59.243820600848466
161.32392600607002,-59.21817931201325
161.3317484568476,-59.20162032491418
161.3093306880462,-59.18751924889109
161.2517627175185,-59.20712911242167
161.27509194587535,-59.20611262090469
161.2352264021781,-59.20926867361206
161.18314681724596,-59.23302317691006
161.23968563435756,-59.197595930593444
161.2273541900446,-59.1883668510054
161.25634631136367,-59.183589227240184
161.19581232582794,-59.21496184493629
161.19498813577317,-59.21129913800068
161.16003403005269,-59.20798995264705
161.11054225713,-59.21395349929824
161.11243742559657,-59.20971417784327
161.0951001012033,-59.20047176483296
161.17237002560032,-59.18043872976606
161.1255921995944,-59.161137260750856
160.893814751443,-59.4777485327072
160.89451685412325,-59.45980260182274
160.87316390982667,-59.46579395710222
160.8886687530246,-59.465986275538214
160.87058922535402,-59.4565844391352
160.9370536635233,-59.441373744801716
160.84168126066706,-59.445566557632
160.84853853228944,-59.433182820677885
160.81566353020838,-59.446040793736344
160.8512526836467,-59.42329933750528
160.85801573426966,-59.424967604341106
160.84328032218252,-59.425413140384315
160.8432492872852,-59.424803311555856
160.84101436147537,-59.418254697547674
160.84087830042034,-59.406293878117644
160.9170309435849,-59.42029011998479
160.94789644198957,-59.42431210163097
160.8976997798391,-59.4126255390408
160.92053420031013,-59.408599534236224
160.94280098538087,-59.395160237272044
160.94177247115886,-59.39385391432584
160.94821201362902,-59.38936414360216
160.8526412065981,-59.375225772158146
160.8865989658251,-59.37454046601471
160.88943878223733,-59.37157414339623
160.8559665443809,-59.371542028463494
160.87056982270784,-59.35837540060467
160.7960782577841,-59.41630469189899
160.76265715723818,-59.41870727632106
160.78590289391713,-59.403942374679175
160.803893748142,-59.403896554519186
160.77849319392516,-59.37690866874417
160.79303078459614,-59.38880218889037
160.77495364411487,-59.377522650275644
160.7403276548711,-59.40682251901391
160.74299760741874,-59.393367767530364
160.73513755330828,-59.3882095517578
160.75524494025083,-59.389337740933364
160.7604544508329,-59.389584638032396
160.75094457999492,-59.370118316703795
160.73164057289472,-59.372540880835814
160.72319185366186,-59.35917314380414
160.82364887754326,-59.37715165654493
160.80248196160963,-59.37825642670949
160.78829553844344,-59.36099987112961
160.8030781731335,-59.35033411990288
160.74751963339654,-59.339438367345124
160.77595616127812,-59.9290483638147
160.78604307218626,-59.93131858851237
160.74967766870378,-59.931613444703125
160.7415234847821,-59.926155531068645
160.74749243125302,-59.92263078572932
160.7520008966698,-59.91288372132313
160.64862077602635,-59.90944629053281
160.65870804567393,-59.90479938925899
160.68228672394028,-59.90456163379085
160.70011021602306,-59.89363150003724
160.71287135088073,-59.89935987722937
160.72241761385988,-59.89343474995516
160.68370738437974,-59.88307004807529
160.67941349056468,-59.87755567475103
160.56898415994542,-59.88225406834732
160.63936466755987,-59.90863270662818
160.63181842110347,-59.8853687116491
160.63644333671775,-59.88227395273062
160.64041374689037,-59.89195912116408
160.608805378593,-59.88858989387014
160.60989772501884,-59.87427786009161
160.62135261084845,-59.885783950370325
160.63824789296953,-59.877953350963836
160.65320072106135,-59.88762994706902
160.64721445125136,-59.88317084523239
160.64054300566,-59.87650820295448
160.6439005085996,-59.86985382072633
160.622825032996,-59.86802630708105
160.5764853429894,-59.88369709101098
160.5911128875116,-59.8836406639234
160.5871299054366,-59.879763507281815
160.54928073444924,-59.86413028064605
160.59165564014063,-59.8513217007326
160.60960491232422,-59.858087342782255
160.59139038831842,-59.847883010678345
160.61399645069207,-59.849291034396494
160.61448843285237,-59.8476589573912
160.59200471999407,-59.83434371476662
160.57870123678558,-59.84929741851319
160.58087933676168,-59.84758604633307
160.57204743880283,-59.835479749598115
160.4783524329476,-59.85286773475893
160.48144405405034,-59.856939816545726
160.50254729302947,-59.86292501734186
160.46280213282208,-59.83670387063732
160.4388160152802,-59.83448835016999
160.51393245766081,-59.85597941387046
160.53556694552137,-59.86595343809474
160.53753112327593,-59.85037349283068
160.51073446978288,-59.845795332435024
160.51110993064765,-59.843701748052645
160.49332801311851,-59.83265388456368
160.4932287026372,-59.83252281041123
160.5599889101748,-59.82744051782751
160.54762271896573,-59.82507269460025
160.5594443864648,-59.82478525514631
160.54764122746013,-59.82043238064107
160.5245917943964,-59.82264920353996
160.51630799162328,-59.819295612378156
160.47513811448235,-59.826223061982084
160.48013445012398,-59.81691508614397
160.47232816140806,-59.80729279070303
160.47420075992326,-59.80473316478993
160.49969797853768,-59.81482893668833
160.45611467753454,-59.799277023137016
160.4640547043937,-59.792086782538455
160.46405178866542,-59.78535920179184
160.38606166022242,-59.804384196291856
160.3778662073828,-59.80388034301989
160.3447105444604,-59.78347849706435
160.43612938303735,-59.78696266767751
160.44876676426315,-59.78605999880381
160.4400983156235,-59.79240642818938
160.43245010628877,-59.769585911505885
160.39309819234344,-59.769522033721714
160.3991840740869,-59.7688566112353
160.4016366448895,-59.75534953725563
160.3634906718034,-59.775095637119755
160.36313291499414,-59.76724238772705
160.33916816956847,-59.77431255398614
160.28766104841927,-59.733437073905975
160.32394482179595,-59.726302035307896
160.29912155238048,-59.72838178374812
160.28049256707735,-59.70944845200887
